;AmpDrag;PicoDrag;Voltaje;Velocidad;Re;Drag;St;CD;Espesor;Largo;Lift;CL;St Lift;St Drag;AmpLift;PicoLift;Espesores;Inercia;Masa x unidad de area;Young;Frecuencia Propia 1;Frecuencia Propia 2;Frecuencia Propia 3;Frecuencia Propia 4;Frecuencia Adimensional 1;Frecuencia Adimensional 2;Frecuencia Adimensional 3;Frecuencia Adimensional 4;Relacion de aspecto;Ca
5;0,36;10,26;30,0;2,63;8677,0;5,89;0,2;0,8;175,0;0,025;5,38;0,73;0,2;0,2;1,6;10,27;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;409,8234584734818;1129,6941455394083;2214,6522026546772;3660,9315840081194;39,90491319118616;109,99942994541463;215,6428629654019;356,46850866680813;142,85714285714286;0,28124823696341217
6;0,3;10,92;32,0;2,81;9281,0;6,54;0,19;0,78;175,0;0,025;6,1;0,72;0,39;0,19;1,05;21,89;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;409,8234584734818;1129,6941455394083;2214,6522026546772;3660,9315840081194;18,721948765348642;51,607772751914496;101,17186855434798;167,24219205153582;142,85714285714286;0,3210635116723965
7;0,43;11,57;34,0;2,99;9886,0;7,4;0,19;0,77;175,0;0,025;6,95;0,73;0,26;0,19;0,89;15,82;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;409,8234584734818;1129,6941455394083;2214,6522026546772;3660,9315840081194;25,905401926263075;71,40923802398282;139,99065756350677;231,41160455171425;142,85714285714286;0,3635136207371224
8;0,44;12,23;36,0;3,17;10491,0;7,77;0,19;0,72;175,0;0,025;7,72;0,72;0,25;0,19;0,94;15,88;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;409,8234584734818;1129,6941455394083;2214,6522026546772;3660,9315840081194;25,80752257389684;71,13942981986197;139,46172560797714;230,53725340101508;142,85714285714286;0,4085985641575898
9;0,27;12,91;38,0;3,36;11096,0;8,75;0,19;0,73;175,0;0,025;8,79;0,73;0,19;0,19;1,05;13,02;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;409,8234584734818;1129,6941455394083;2214,6522026546772;3660,9315840081194;31,476456103954057;86,76606340548452;170,09617531909964;281,1775410144485;142,85714285714286;0,45904669664475967
10;0,34;13,57;40,0;3,54;11701,0;9,6;0,19;0,72;175,0;0,025;9,93;0,74;0,19;0,19;1,83;13,68;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;409,8234584734818;1129,6941455394083;2214,6522026546772;3660,9315840081194;29,95785515157031;82,57998139907956;161,88978089580974;267,61195789533036;142,85714285714286;0,5095476884631406
11;0,37;14,26;42,0;3,72;12306,0;9,88;0,19;0,67;175,0;0,025;10,15;0,69;0,19;0,19;3,4;14,39;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;409,8234584734818;1129,6941455394083;2214,6522026546772;3660,9315840081194;28,479739991207907;78,50550003748494;153,90216835682259;254,40803224517856;142,85714285714286;0,562683514637263
12;0,31;14,98;44,0;3,91;12911,0;11,5;0,19;0,71;175,0;0,025;11,07;0,68;0,19;0,19;8,62;15,04;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;409,8234584734818;1129,6941455394083;2214,6522026546772;3660,9315840081194;27,248900164460228;75,11264265554577;147,25081134672058;243,41300425585902;142,85714285714286;0,6216298011421797
13;0,27;15,65;46,0;4,09;13516,0;12,66;0,19;0,71;175,0;0,025;12,36;0,69;0,19;0,19;7,98;15,73;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;409,8234584734818;1129,6941455394083;2214,6522026546772;3660,9315840081194;26,05362100912154;71,8178096337831;140,7916212749318;232,73563788989952;142,85714285714286;0,6801816757142153
14;0,32;16,36;48,0;4,27;14121,0;14,88;0,19;0,76;175,0;0,025;13,36;0,69;0,19;0,19;6,11;16,42;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;409,8234584734818;1129,6941455394083;2214,6522026546772;3660,9315840081194;24,95879771458476;68,7998870608653;134,8752863979706;222,95563849014124;142,85714285714286;0,7413683846419926
15;0,28;16,98;50,0;4,46;14726,0;16,36;0,19;0,77;175,0;0,025;14,44;0,68;0,19;0,19;7,15;17,06;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;409,8234584734818;1129,6941455394083;2214,6522026546772;3660,9315840081194;24,022477050028243;66,21888309140729;129,81548667377945;214,59153481876436;142,85714285714286;0,8088128251646562
1;0,68;7,69;22,0;1,89;6257,0;5,32;0,2;1,39;175,0;0,0375;2,49;0,65;0,83;0,2;2,15;31,35;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;5,810008271819696;16,015511544063912;31,39680599191462;51,90050092515498;214,28571428571428;0,49020269802836386
2;0,39;8,38;24,0;2,08;6862,0;6,11;0,2;1,33;175,0;0,0375;2,96;0,64;0,43;0,2;1,73;17,98;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;10,130353688628892;27,924710061535244;54,74359665442287;90,4939212460294;214,28571428571428;0,5937160081604417
3;0,39;9,11;26,0;2,26;7467,0;6,65;0,2;1,22;175,0;0,0375;3,63;0,67;0,21;0,2;1,72;9,28;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;19,62756027171848;54,10412574422454;106,06571851794433;175,33197241418196;214,28571428571428;0,7009208310096781
4;0,39;9,76;28,0;2,44;8072,0;7,23;0,2;1,14;175,0;0,0375;4,0;0,63;0,2;0,2;1,42;9,93;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;18,34277535967246;50,56256665724106;99,12284671163377;163,85505579089715;214,28571428571428;0,8170182198095426
5;0,26;10,47;30,0;2,63;8677,0;7,44;0,2;1,01;175,0;0,0375;4,23;0,58;0,34;0,2;1,68;17,91;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;10,169947477473338;28,033851865237505;54,95755822705323;90,84761049713057;214,28571428571428;0,9492127997515158
6;0,31;11,19;32,0;2,81;9281,0;8,51;0,2;1,01;175,0;0,0375;2,87;0,34;0,32;0,2;1,47;17,9;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;10,175629012376955;28,049513234994624;54,988260773548795;90,8983633521569;214,28571428571428;1,0835893518943378
7;0,41;11,87;34,0;2,99;9886,0;9,34;0,2;0,98;175,0;0,0375;3,72;0,39;0,2;0,2;1,47;11,95;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;15,242155591761298;42,01558886246056;82,36735295786806;136,15738108816808;214,28571428571428;1,2268584699877876
8;0,33;12,51;36,0;3,17;10491,0;10,32;0,2;0,96;175,0;0,0375;4,46;0,41;0,2;0,2;1,56;12,59;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;14,467335927049046;39,87976861845939;78,18029133014483;129,23595742681562;214,28571428571428;1,379020154031865
9;0,37;13,2;38,0;3,36;11096,0;13,39;0,2;1,11;175,0;0,0375;4,89;0,41;0,2;0,2;1,31;13,24;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;13,757081519754342;37,92192499293079;74,34213503372533;122,89129184317285;214,28571428571428;1,5492826011760634
10;0,36;14,01;40,0;3,54;11701,0;13,65;0,2;1,02;175,0;0,0375;5,41;0,4;0,2;0,2;1,39;13,93;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;13,075646756751436;36,04352382673393;70,65971772049701;116,80407063916789;214,28571428571428;1,7197234485630986
11;0,47;14,61;42,0;3,72;12306,0;13,19;0,2;0,89;175,0;0,0375;5,21;0,35;0,2;0,2;1,08;14,55;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;12,518471431034191;34,507648584632555;67,64878816814593;111,82685250883908;214,28571428571428;1,899056861900762
12;0,29;15,29;44,0;3,91;12911,0;14,41;0,2;0,88;175,0;0,0375;6,14;0,38;0,19;0,2;1,88;15,21;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;11,975263597734877;33,01027527326783;64,71333779398574;106,97440525993481;214,28571428571428;2,0980005788548555
13;0,28;15,96;46,0;4,09;13516,0;15,37;0,2;0,86;175,0;0,0375;7,3;0,41;0,19;0,2;2,61;15,93;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;11,434008745859856;31,51828543040827;61,78844117052877;102,13940389225415;214,28571428571428;2,295613155535476
14;0,3;16,58;48,0;4,27;14121,0;16,41;0,19;0,84;175,0;0,0375;8,04;0,41;0,19;0,19;4,54;16,58;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;10,985751466920838;30,282646978673327;59,36609576878911;98,13514499418629;214,28571428571428;2,5021182981667236
15;0,39;17,23;50,0;4,46;14726,0;17,94;0,19;0,85;175,0;0,0375;9,07;0,43;0,19;0,19;19,77;17,27;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;182,1437593215475;502,0862869064037;984,2898678465233;1627,0807040036086;10,546830302347857;29,072743885721117;56,99420195984501;94,2142851189119;214,28571428571428;2,729743284930714
1;0,45;9,22;22,0;1,89;6257,0;2,85;0,24;0,74;175,0;0,05;2,0;0,52;0,49;0,24;6,13;18,37;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;5,577347012431707;15,374171822800873;30,139523716040788;49,82215002732879;285,7142857142857;1,161961950882048
2;0,4;8,23;24,0;2,08;6862,0;3,5;0,2;0,76;175,0;0,05;2,74;0,6;0,44;0,2;3,15;18,2;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;5,629443110899476;15,517776724442422;30,42104673976205;50,28752175835329;285,7142857142857;1,4073268341580847
3;0,33;8,92;26,0;2,26;7467,0;3,96;0,2;0,73;175,0;0,05;3,48;0,64;0,4;0,2;2,78;18,22;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;5,623263700239872;15,500742940990785;30,38765371370304;50,23232140516081;285,7142857142857;1,6614419698007188
4;0,3;9,6;28,0;2,44;8072,0;4,56;0,2;0,72;175,0;0,05;4,01;0,63;0,8;0,2;1,22;39,23;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;2,6116712877484187;7,19917247985858;14,113256453318108;23,329923426001272;285,7142857142857;1,9366357802892868
5;0,26;10,26;30,0;2,63;8677,0;4,59;0,2;0,62;175,0;0,05;3,96;0,54;0,34;0,2;1,84;18,03;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;5,682521609449276;15,66408964974221;30,707878572582878;50,76166921808263;285,7142857142857;2,2499858957072973
6;0,19;10,96;32,0;2,81;9281,0;5,42;0,2;0,64;175,0;0,05;4,54;0,54;0,32;0,2;1,71;17,99;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;5,695156454606474;15,698918086984552;30,776156234778732;50,874535631018894;285,7142857142857;2,568508093379172
7;0,24;11,65;34,0;2,99;9886,0;6,25;0,19;0,65;175,0;0,05;5,24;0,55;0,23;0,19;1,55;13,95;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;7,344506424255947;20,24541479461305;39,689107574456585;65,60809290337131;285,7142857142857;2,908108965896979
8;0,25;12,31;36,0;3,17;10491,0;7,11;0,19;0,66;175,0;0,05;5,94;0,55;0,28;0,19;0,96;18,01;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;5,688832016566932;15,681484529975128;30,741979492707898;50,81803975580399;285,7142857142857;3,2687885132607186
9;0,23;12,96;38,0;3,36;11096,0;7,83;0,19;0,65;175,0;0,05;6,77;0,56;0,2;0,19;1,09;13,21;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;7,755932219407301;21,37952584291083;41,91241867249578;69,28333807736789;285,7142857142857;3,6723735731580773
10;0,23;13,62;40,0;3,54;11701,0;8,89;0,19;0,66;175,0;0,05;7,76;0,58;0,2;0,19;1,59;13,87;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;7,386868393537885;20,36218719429359;39,918028166090075;65,98651016597188;285,7142857142857;4,076381507705125
11;0,3;14,35;42,0;3,72;12306,0;8,98;0,19;0,61;175,0;0,05;7,97;0,54;0,2;0,19;1,27;14,6;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;7,01752497386099;19,344077834578908;37,92212675778557;62,68718465767328;285,7142857142857;4,501468117098104
12;0,21;14,98;44,0;3,91;12911,0;9,02;0,19;0,55;175,0;0,05;8,62;0,53;0,19;0,19;1,93;15,23;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;6,727239961810272;18,54389602001655;36,35345047036568;60,09408378214247;285,7142857142857;4,9730384091374376
13;0,18;15,67;46,0;4,09;13516,0;10,2;0,19;0,57;175,0;0,05;9,48;0,53;0,19;0,19;2,83;15,88;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;6,45188064347421;17,784857454965493;34,865431401994286;57,63431335025377;285,7142857142857;5,441453405713722
14;0,15;16,28;48,0;4,27;14121,0;12,28;0,19;0,63;175,0;0,05;10,13;0,52;0,19;0,19;3,69;16,57;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;6,183214521325918;17,044268942960294;33,41358181434335;55,23433289088894;285,7142857142857;5,930947077135941
15;0,19;16,97;50,0;4,46;14726,0;14,07;0,19;0,66;175,0;0,05;11,75;0,55;0,19;0,19;15,17;17,19;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;102,45586461837046;282,42353638485207;553,6630506636693;915,2328960020299;5,960201548479956;16,429525095104832;32,20843808398309;53,242169633625934;285,7142857142857;6,47050260131725
1;0,52;7,65;22,0;1,89;6257,0;3,61;0,2;0,94;175,0;0,0625;2,24;0,59;0,81;0,2;1,75;30,77;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;2,131028708344397;5,874262700237417;11,515903556215418;19,03636832763403;357,14285714285717;2,2694569353164997
2;0,34;8,3;24,0;2,08;6862,0;4,07;0,2;0,88;175,0;0,0625;3,01;0,65;0,44;0,2;6,15;18,17;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;3,6087921494637913;9,94777453419402;19,501615433392868;32,23715208812873;357,14285714285717;2,7486852229650083
3;0,38;9,04;26,0;2,26;7467,0;4,64;0,2;0,85;175,0;0,0625;3,41;0,63;0,4;0,2;2,02;18,16;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;3,610779369810413;9,953252383607122;19,512354208411256;32,25490382386008;357,14285714285717;3,245003847267028
4;0,38;9,74;28,0;2,44;8072,0;5,46;0,2;0,86;175,0;0,0625;4,02;0,63;0,37;0,2;1,06;18,0;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;3,64287518643095;10,041725738128074;19,68579735693047;32,54161408007217;357,14285714285717;3,7824917583775126
5;0,33;10,41;30,0;2,63;8677,0;5,43;0,2;0,74;175,0;0,0625;4,38;0,59;0,4;0,2;1,99;21,02;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;3,1194934993224117;8,599003962240976;16,85748584323256;27,866272761241632;357,14285714285717;4,3945037025533145
6;0,26;11,08;32,0;2,81;9281,0;6,38;0,2;0,76;175,0;0,0625;5,26;0,62;0,4;0,2;1,4;22,41;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;2,9260041658079916;8,06564316315508;15,811885427253388;26,137842634596122;357,14285714285717;5,016617369881194
7;0,3;11,8;34,0;2,99;9886,0;7,06;0,2;0,74;175,0;0,0625;5,92;0,62;0,2;0,2;1,41;11,82;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;5,54752566461566;15,291968129129048;29,978371609538783;49,55575748234341;357,14285714285717;5,679900324017536
8;0,38;12,54;36,0;3,17;10491,0;8,01;0,2;0,74;175,0;0,0625;6,68;0,62;0,28;0,2;0,99;18,02;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;3,6388320397201497;10,03058064851861;19,66394852523576;32,505496861337356;357,14285714285717;6,38435256496234
9;0,31;13,2;38,0;3,36;11096,0;8,74;0,2;0,73;175,0;0,0625;5,48;0,46;0,2;0,2;1,76;13,23;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;4,956292770654353;13,662211888609624;26,783397764531248;44,27430487084649;357,14285714285717;7,172604635074368
10;0,3;13,87;40,0;3,54;11701,0;9,74;0,2;0,73;175,0;0,0625;6,65;0,5;0,2;0,2;1,48;13,88;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;4,724189723037255;13,02241089958972;25,529132019074094;42,20094044966132;357,14285714285717;7,9616826322365695
11;0,41;14,55;42,0;3,72;12306,0;9,69;0,2;0,65;175,0;0,0625;6,85;0,46;0,2;0,2;1,36;14,55;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;4,506649715172308;12,42275349046772;24,353563740532536;40,25766690318207;357,14285714285717;8,791929916207232
12;0,19;15,22;44,0;3,91;12911,0;10,89;0,19;0,67;175,0;0,0625;6,4;0,39;0,19;0,19;1,75;15,17;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;4,322462317452676;11,9150338356167;23,358230219166014;38,61233048393534;357,14285714285717;9,712965642846555
13;0,14;15,96;46,0;4,09;13516,0;11,42;0,2;0,64;175,0;0,0625;7,57;0,42;0,19;0,2;2,59;15,85;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;4,137019139164486;11,403852573268475;22,35611056307561;36,95577624235326;357,14285714285717;10,627838683034613
14;0,17;16,61;48,0;4,27;14121,0;11,48;0,19;0,59;175,0;0,0625;8,5;0,44;0,19;0,19;3,86;16,56;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;3,959646941772772;10,914919280573995;21,39760582275051;35,37131965225237;357,14285714285717;11,583881010031131
15;0,3;17,36;50,0;4,46;14726,0;13,7;0,19;0,65;175,0;0,0625;9,08;0,43;0,19;0,19;15,93;17,11;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;65,5717533557571;180,75106328630534;354,3443524247484;585,7490534412991;3,832364310681303;10,564059806329944;20,7097809716393;34,23431054595553;357,14285714285717;12,637700393197752
1;0,47;7,72;22,0;1,89;6257,0;3,23;0,2;0,84;175,0;0,075;2,47;0,65;0,48;0,2;1,8;18,21;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;2,5006007594940622;6,893002291411363;13,513040470160945;22,337736188956736;428,57142857142856;3,921621584226911
2;0,37;8,38;24,0;2,08;6862,0;3,88;0,2;0,84;175,0;0,075;3,08;0,67;0,44;0,2;1,39;18,37;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;2,478820894414092;6,832965254578166;13,395343873795907;22,143177789923904;428,57142857142856;4,749728065283533
3;0,44;9,12;26,0;2,26;7467,0;4,57;0,2;0,84;175,0;0,075;4,23;0,78;0,4;0,2;1,59;18,27;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;2,4923886059325056;6,870365173869782;13,468662668945312;22,264377449419932;428,57142857142856;5,6073666480774245
4;0,35;9,77;28,0;2,44;8072,0;5,25;0,2;0,82;175,0;0,075;3,99;0,63;0,37;0,2;1,36;18,27;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;2,4923886059325056;6,870365173869782;13,468662668945312;22,264377449419932;428,57142857142856;6,536145758476341
5;0,31;10,48;30,0;2,63;8677,0;5,25;0,2;0,71;175,0;0,075;5,35;0,73;0,42;0,2;1,37;22,3;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;2,041970395981474;5,628770032583001;11,034639774064162;18,24081506730503;428,57142857142856;7,593702398012127
6;0,28;11,19;32,0;2,81;9281,0;6,13;0,2;0,73;175,0;0,075;4,96;0,59;0,2;0,2;1,21;11,11;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;4,098644449179737;11,298071262520336;22,1487369002368;36,61297713779498;428,57142857142856;8,668714815154702
7;0,37;11,86;34,0;2,99;9886,0;7,56;0,2;0,79;175,0;0,075;5,67;0,59;0,2;0,2;1,2;11,82;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;3,852448378205319;10,619422311895171;20,818313617735264;34,41372047384959;428,57142857142856;9,8148677599023
8;0,31;12,54;36,0;3,17;10491,0;8,33;0,2;0,77;175,0;0,075;6,53;0,61;0,2;0,2;1,08;12,54;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;3,631255169887311;10,009694715039947;19,623003744946637;32,437813078221865;428,57142857142856;11,03216123225492
9;0,29;13,21;38,0;3,36;11096,0;8,96;0,2;0,74;175,0;0,075;7,35;0,61;0,2;0,2;0,85;13,16;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;3,4601777986616162;9,538113353085176;18,698515726567692;30,909587842013842;428,57142857142856;12,394260809408507
10;0,35;13,84;40,0;3,54;11701,0;10,38;0,2;0,78;175,0;0,075;8,24;0,62;0,2;0,2;0,98;13,83;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;3,2925480716114874;9,076035555068758;17,792658493248794;29,412160231446286;428,57142857142856;13,757787588504788
11;0,53;14,55;42,0;3,72;12306,0;11,11;0,2;0,75;175,0;0,075;7,53;0,51;0,2;0,2;1,27;14,53;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;3,133925659352159;8,638786767143904;16,935476046911965;27,995194494212125;428,57142857142856;15,192454895206096
12;0,31;15,29;44,0;3,91;12911,0;11,96;0,2;0,73;175,0;0,075;8,13;0,5;0,19;0,2;2,13;15,21;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;2,993815899433719;8,252568818316957;16,178334448496436;26,743601314983703;428,57142857142856;16,784004630838844
13;0,19;15,93;46,0;4,09;13516,0;12,65;0,19;0,71;175,0;0,075;8,85;0,5;0,19;0,19;3,0;15,82;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;2,8783779918070085;7,934359780442536;15,55451750705631;25,712400505746025;428,57142857142856;18,364905244283808
14;0,27;16,65;48,0;4,27;14121,0;14,49;0,19;0,74;175,0;0,075;9,01;0,46;0,19;0,19;5,65;16,5;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;2,759753929114356;7,607367983430359;14,913482846159443;24,652737939448617;428,57142857142856;20,01694638533379
15;0,33;17,24;50,0;4,46;14726,0;15,74;0,19;0,74;175,0;0,075;9,31;0,44;0,19;0,19;19,01;17,19;0,000175;1,5631510416666665e-13;0,08911875;2950000000,0;45,53593983038687;125,52157172660092;246,07246696163082;406,77017600090215;2,648978465991092;7,302011153379925;14,31486137065915;23,66318650383375;428,57142857142856;21,837946279445713
1;0,59;7,83;22,0;1,89;6257,0;6,81;0,21;1,78;999,0;0,025;2,95;0,77;0,2;0,21;1,64;7,66;0,000999;2,907925413750001e-11;0,5087407500000001;2950000000,0;2339,506485800048;6448,939722250679;12642,500288297271;20898,68944242349;305,41860127937963;841,8981360640572;1650,4569566967716;2728,2884389586798;25,025025025025023;0,0007807636783383027
2;0,6;8,41;24,0;2,08;6862,0;8,5;0,2;1,85;999,0;0,025;3,59;0,78;0,2;0,2;1,47;8,37;0,000999;2,907925413750001e-11;0,5087407500000001;2950000000,0;2339,506485800048;6448,939722250679;12642,500288297271;20898,68944242349;279,5109302031121;770,4826430407024;1510,4540368336047;2496,856564208302;25,025025025025023;0,0009456330948077697
3;0,64;9,12;26,0;2,26;7467,0;9,53;0,2;1,75;999,0;0,025;4,31;0,79;0,2;0,2;1,39;9,03;0,000999;2,907925413750001e-11;0,5087407500000001;2950000000,0;2339,506485800048;6448,939722250679;12642,500288297271;20898,68944242349;259,08155988926336;714,1682970377275;1400,0554029122118;2314,3620644987254;25,025025025025023;0,0011163821179364282
4;0,55;9,85;28,0;2,44;8072,0;10,6;0,2;1,66;999,0;0,025;4,73;0,74;0,2;0,2;1,07;9,7;0,000999;2,907925413750001e-11;0,5087407500000001;2950000000,0;2339,506485800048;6448,939722250679;12642,500288297271;20898,68944242349;241,18623564948948;664,8391466237814;1303,3505451852857;2154,504066229226;25,025025025025023;0,0013012946545043307
5;0,45;10,51;30,0;2,63;8677,0;11,0;0,2;1,49;999,0;0,025;5,35;0,73;0,36;0,2;1,03;18,87;0,000999;2,907925413750001e-11;0,5087407500000001;2950000000,0;2339,506485800048;6448,939722250679;12642,500288297271;20898,68944242349;123,9802059247508;341,7562120959554;669,9788176098183;1107,508714489851;25,025025025025023;0,0015118457732701228
